policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
404046,FL,SANTA ROSA COUNTY,3420,3420,3420,3420,3420,5030.96,0,68.4,0,0,30.5855,-87.0222,Residential,Wood,4
208920,FL,SANTA ROSA COUNTY,3420,3420,3420,3420,3420,5445.24,0,68.4,0,0,30.5855,-87.0222,Residential,Wood,4
174960,FL,SANTA ROSA COUNTY,270,270,270,270,270,318.68,0,5.4,0,0,30.5855,-87.0222,Residential,Wood,4
176974,FL,SANTA ROSA COUNTY,270,270,270,270,270,423.49,0,5.4,0,0,30.5855,-87.0222,Residential,Wood,4
515568,FL,SANTA ROSA COUNTY,16830000,16830000,16830000,16830000,16830000,18450000,0,337376.7,0,0,30.572886,-87.095573,Commercial,Reinforced Concrete,4
140532,FL,SANTA ROSA COUNTY,458154,458154,458154,458154,458154,563346.16,0,0,0,0,30.572886,-87.095573,Residential,Masonry,4
355026,FL,SANTA ROSA COUNTY,36180,36180,36180,36180,36180,43712.31,0,723.6,0,0,30.572886,-87.095573,Residential,Wood,4
205320,FL,SANTA ROSA COUNTY,2430,2430,2430,2430,2430,2552.78,0,48.6,0,0,30.572886,-87.095573,Residential,Wood,4
310228,FL,SANTA ROSA COUNTY,540,540,540,540,540,636.22,0,10.8,0,0,30.572886,-87.095573,Residential,Wood,4
774425,FL,SANTA ROSA COUNTY,540,540,540,540,540,714.25,0,10.8,0,0,30.572886,-87.095573,Residential,Wood,4
235570,FL,SANTA ROSA COUNTY,540,540,540,540,540,589.69,0,10.8,0,0,30.572886,-87.095573,Residential,Wood,4
906680,FL,SANTA ROSA COUNTY,540,540,540,540,540,831.9,0,10.8,0,0,30.572886,-87.095573,Residential,Wood,4
174861,FL,SANTA ROSA COUNTY,450,450,450,450,450,386.84,0,9,0,0,30.572886,-87.095573,Residential,Wood,4
846136,FL,SANTA ROSA COUNTY,458154,458154,458154,458154,458154,708796.31,0,0,0,0,30.62192,-87.01935,Residential,Masonry,1
922695,FL,SANTA ROSA COUNTY,8703,8703,8703,8703,8703,11536.78,0,0,0,0,30.62192,-87.01935,Residential,Wood,1
364052,FL,SANTA ROSA COUNTY,15570,15570,15570,15570,15570,12057.16,0,311.4,0,0,30.62192,-87.01935,Residential,Wood,1
407700,FL,SANTA ROSA COUNTY,270,270,270,270,270,345.59,0,5.4,0,0,30.62192,-87.01935,Residential,Wood,1
851762,FL,SANTA ROSA COUNTY,270,270,270,270,270,492.42,0,5.4,0,0,30.62192,-87.01935,Residential,Wood,1
269363,FL,SANTA ROSA COUNTY,174960,174960,174960,174960,174960,122919.2,0,3499.2,0,0,30.62192,-87.01935,Residential,Wood,1
669448,FL,SANTA ROSA COUNTY,57690,57690,57690,57690,57690,42805.98,0,1153.8,0,0,30.62192,-87.01935,Residential,Wood,1
308466,FL,SANTA ROSA COUNTY,540,540,540,540,540,538.65,0,10.8,0,0,30.62192,-87.01935,Residential,Wood,1
480277,FL,SANTA ROSA COUNTY,360,360,360,360,360,504.78,0,7.2,0,0,30.62192,-87.01935,Residential,Wood,1
442523,FL,SANTA ROSA COUNTY,13500,13500,13500,13500,13500,16790.29,0,270,0,0,30.62192,-87.01935,Residential,Wood,1
416225,FL,SANTA ROSA COUNTY,33750,33750,33750,33750,33750,27532.44,0,675,0,0,30.62192,-87.01935,Residential,Wood,1
532636,FL,SANTA ROSA COUNTY,2250,2250,2250,2250,2250,3722.12,0,45,0,0,30.62192,-87.01935,Residential,Wood,1
474970,FL,SANTA ROSA COUNTY,900,900,900,900,900,1601.77,0,18,0,0,30.62192,-87.01935,Residential,Wood,1
798116,FL,SANTA ROSA COUNTY,900,900,900,900,900,1360.23,0,18,0,0,30.62192,-87.01935,Residential,Wood,1
553486,FL,SANTA ROSA COUNTY,450,450,450,450,450,368.69,0,9,0,0,30.62192,-87.01935,Residential,Wood,1
608607,FL,SANTA ROSA COUNTY,450,450,450,450,450,504.9,0,9,0,0,30.62192,-87.01935,Residential,Wood,1
548484,FL,SANTA ROSA COUNTY,0,52335.12,0,0,52335.12,75572.65,0,0,0,0,30.599909,-87.033432,Residential,Wood,1
179639,FL,SANTA ROSA COUNTY,0,52335.12,0,0,52335.12,73010.32,0,0,0,0,30.599514,-87.028839,Residential,Wood,1
178352,FL,ESCAMBIA COUNTY,102446.1,102446.1,0,0,102446.1,105384.77,0,0,0,0,30.4211,-87.2169,Residential,Wood,4
960418,FL,ALACHUA COUNTY,576036,576036,576036,576036,576036,745267.31,0,0,0,0,29.65575,-82.32349,Residential,Masonry,1
483647,FL,ALACHUA COUNTY,417006,417006,417006,417006,417006,644524.47,0,0,0,0,29.65523,-82.32355,Residential,Masonry,1
615347,FL,ALACHUA COUNTY,13500,13500,13500,13500,13500,14337.65,0,0,0,0,29.831821,-82.263229,Residential,Wood,4
328237,FL,ALACHUA COUNTY,0,12020.58,0,0,12020.58,13425.28,0,0,0,0,29.666569,-82.319412,Residential,Wood,3
995149,FL,ALACHUA COUNTY,0,2415211.92,0,0,2415211.92,2676018.58,0,0,0,0,29.666569,-82.319412,Commercial,Reinforced Masonry,3
226372,FL,ALACHUA COUNTY,0,2610315.18,0,0,2610315.18,3392052.37,0,0,0,0,29.666569,-82.319412,Commercial,Reinforced Masonry,3
721898,FL,ALACHUA COUNTY,0,3832715.7,0,3832715.7,3832715.7,4226810.86,0,0,0,0,29.666569,-82.319412,Commercial,Reinforced Masonry,3
683939,FL,ALACHUA COUNTY,0,415172.34,0,0,415172.34,496307.39,0,0,0,0,29.666569,-82.319412,Residential,Masonry,3
654831,FL,ALACHUA COUNTY,496800,496800,496800,496800,496800,505701.66,0,9936,0,0,29.65845,-82.33604,Residential,Masonry,1
917542,FL,ALACHUA COUNTY,80730,80730,80730,80730,80730,85741.31,0,1614.6,0,0,29.65845,-82.33604,Residential,Wood,1
516711,FL,ALACHUA COUNTY,73890,73890,73890,73890,73890,120781.33,0,1477.8,0,0,29.65845,-82.33604,Residential,Wood,1
647100,FL,ALACHUA COUNTY,2700,2700,2700,2700,2700,3595.72,0,54,0,0,29.65845,-82.33604,Residential,Wood,1
762166,FL,ALACHUA COUNTY,143460,143460,143460,143460,143460,208455.99,0,2869.2,0,0,29.65845,-82.33604,Residential,Wood,1
990679,FL,ALACHUA COUNTY,450,450,450,450,450,332.42,0,9,0,0,29.65845,-82.33604,Residential,Wood,1
477443,FL,ALACHUA COUNTY,450,450,450,450,450,614.01,0,9,0,0,29.651951,-82.318977,Residential,Wood,1
169864,FL,ALACHUA COUNTY,450,450,450,450,450,679.44,0,9,0,0,29.651951,-82.318977,Residential,Wood,1
341239,FL,ALACHUA COUNTY,2700,2700,2700,2700,2700,4711.54,0,54,0,0,29.651951,-82.318977,Residential,Wood,1
199916,FL,ALACHUA COUNTY,5220,5220,5220,5220,5220,6027.72,0,104.4,0,0,29.651951,-82.318977,Residential,Wood,1
577601,FL,ALACHUA COUNTY,5220,5220,5220,5220,5220,5758.34,0,104.4,0,0,29.651951,-82.318977,Residential,Wood,1
921124,FL,ALACHUA COUNTY,5220,5220,5220,5220,5220,5924.99,0,104.4,0,0,29.651951,-82.318977,Residential,Wood,1
975294,FL,ALACHUA COUNTY,450,450,450,450,450,523.25,0,9,0,0,29.651951,-82.318977,Residential,Wood,1
737759,FL,ALACHUA COUNTY,450,450,450,450,450,611.82,0,9,0,0,29.651951,-82.318977,Residential,Wood,1
648728,FL,ALACHUA COUNTY,84420,84420,84420,84420,84420,136089.51,0,1688.4,0,0,29.620571,-82.30558,Residential,Wood,3
523443,FL,ALACHUA COUNTY,678150,678150,678150,678150,678150,981540.75,0,13563,0,0,29.620571,-82.30558,Residential,Masonry,3
427213,FL,ALACHUA COUNTY,3825,3825,3825,3825,3825,5360.26,0,76.5,0,0,29.620571,-82.30558,Residential,Wood,3
291887,FL,ALACHUA COUNTY,5400,5400,5400,5400,5400,7554.64,0,108,0,0,29.620571,-82.30558,Residential,Wood,3
965097,FL,ALACHUA COUNTY,739080,739080,739080,739080,739080,668242.88,0,14781.6,0,0,29.66795,-82.3277,Residential,Masonry,1
439465,FL,ALACHUA COUNTY,1161900,1161900,1161900,1161900,1161900,1493552.74,0,23238,0,0,29.66795,-82.3277,Residential,Masonry,1
922270,FL,ALACHUA COUNTY,3821940,3821940,3821940,3821940,3821940,6475933.36,0,76438.8,0,0,29.66795,-82.3277,Commercial,Reinforced Masonry,1
465003,FL,ALACHUA COUNTY,2433150,2433150,2433150,2433150,2433150,2982516.34,0,48663,0,0,29.66795,-82.3277,Commercial,Reinforced Masonry,1
886578,FL,ALACHUA COUNTY,2700,2700,2700,2700,2700,2250.79,0,54,0,0,29.66795,-82.3277,Residential,Wood,1
186520,FL,ALACHUA COUNTY,864180,864180,864180,864180,864180,1164344.28,0,17283.6,0,0,29.66795,-82.3277,Residential,Masonry,1
875607,FL,ALACHUA COUNTY,3825,3825,3825,3825,3825,5351.94,0,76.5,0,0,29.66795,-82.3277,Residential,Wood,1
749897,FL,ALACHUA COUNTY,0,1113669.17,0,0,1392086.47,1348642.23,0,0,0,0,29.6517,-82.3253,Residential,Masonry,4
329371,FL,ALACHUA COUNTY,1019005.2,1019005.2,0,0,1019005.2,1049455.11,0,0,0,0,29.64222,-82.3274,Residential,Masonry,1
623029,FL,ALACHUA COUNTY,0,404479.47,0,0,404479.47,384229.2,0,0,0,0,29.69342,-82.337051,Residential,Masonry,3
497320,FL,ALACHUA COUNTY,0,4204534.11,0,0,4204534.11,6720426.41,0,0,0,0,29.651974,-82.325851,Commercial,Reinforced Masonry,1
852161,FL,ALACHUA COUNTY,0,44395.88,0,0,44395.88,64214.2,0,0,0,0,29.648874,-82.324989,Residential,Wood,1
306813,FL,ALACHUA COUNTY,0,101150.78,0,0,101150.78,105925.09,0,0,0,0,29.653524,-82.326584,Residential,Wood,1
762302,FL,ALACHUA COUNTY,0,5739.56,0,0,5739.56,7151.95,0,0,0,0,29.642679,-82.319221,Residential,Wood,1
889890,FL,ALACHUA COUNTY,0,22441.15,0,0,22441.15,28239.23,0,0,0,0,29.70299,-82.28197,Residential,Wood,1
705918,FL,ALACHUA COUNTY,0,2158232.76,0,0,2158232.76,2704416.72,0,0,0,0,29.70299,-82.28197,Commercial,Reinforced Masonry,1
890870,FL,ALACHUA COUNTY,0,11221.93,0,0,11221.93,12407.53,0,0,0,0,29.64321,-82.31876,Residential,Wood,1
913330,FL,ALACHUA COUNTY,0,1738334.08,0,0,1738334.08,2135543.42,0,0,0,0,29.64321,-82.31876,Residential,Masonry,1
149875,FL,ALACHUA COUNTY,0,5739.56,0,0,5739.56,8215.38,0,0,0,0,29.642586,-82.318573,Residential,Wood,3
565831,FL,ALACHUA COUNTY,0,344070.57,0,0,344070.57,399967.58,0,0,0,0,29.708389,-82.354912,Residential,Wood,1
419422,FL,ALACHUA COUNTY,309240.9,309240.9,309240.9,309240.9,309240.9,252402.42,0,0,0,0,29.666664,-82.33297,Residential,Wood,1
891381,FL,ALACHUA COUNTY,0,738053.36,0,0,738053.36,1027937.1,0,0,0,0,29.65985,-82.470075,Residential,Masonry,3
430681,FL,ALACHUA COUNTY,0,31770000,0,0,31770000,35280000,0,0,0,0,29.650261,-82.329796,Commercial,Reinforced Concrete,1
958059,FL,ALACHUA COUNTY,0,12960000,0,0,12960000,19260000,0,0,0,0,29.64366,-82.3323,Commercial,Reinforced Concrete,1
359966,FL,ALACHUA COUNTY,2239560.9,2239560.9,2239560.9,2239560.9,2239560.9,3689004.71,0,0,0,0,29.651939,-82.312553,Commercial,Reinforced Masonry,1
962361,FL,ALACHUA COUNTY,0,4891696.79,0,0,4891696.79,5548162.49,0,0,0,0,29.65298,-82.32585,Commercial,Reinforced Masonry,1
754300,FL,ALACHUA COUNTY,0,102611.96,0,0,102611.96,108515.84,0,0,0,0,29.6517,-82.3253,Residential,Wood,4
634380,FL,ALACHUA COUNTY,0,90249.1,0,0,90249.1,105714.9,0,0,0,0,29.6517,-82.3253,Residential,Wood,4
151809,FL,ALACHUA COUNTY,0,102611.96,0,0,102611.96,113468.3,0,0,0,0,29.6517,-82.3253,Residential,Wood,4
787153,FL,ALACHUA COUNTY,0,102611.96,0,0,102611.96,86264.43,0,0,0,0,29.6517,-82.3253,Residential,Wood,4
349661,FL,ALACHUA COUNTY,0,75413.89,0,0,75413.89,63756.71,0,0,0,0,29.6517,-82.3253,Residential,Wood,4
698325,FL,ALACHUA COUNTY,0,102611.96,0,0,102611.96,164197.19,0,0,0,0,29.6517,-82.3253,Residential,Wood,4
123476,FL,ALACHUA COUNTY,0,111265.73,0,0,111265.73,182849.1,0,0,0,0,29.6517,-82.3253,Residential,Wood,4
167040,FL,ALACHUA COUNTY,0,90249.1,0,0,90249.1,155149.03,0,0,0,0,29.6517,-82.3253,Residential,Wood,4
990587,FL,ALACHUA COUNTY,0,90249.1,0,0,90249.1,141767.07,0,0,0,0,29.6517,-82.3253,Residential,Wood,4
810886,FL,ALACHUA COUNTY,0,90249.1,0,0,90249.1,119001.56,0,0,0,0,29.6517,-82.3253,Residential,Wood,4
584029,FL,ALACHUA COUNTY,0,75413.89,0,0,75413.89,103462.58,0,0,0,0,29.6517,-82.3253,Residential,Wood,4
675911,FL,ALACHUA COUNTY,0,90249.1,0,0,90249.1,121868.77,0,0,0,0,29.6517,-82.3253,Residential,Wood,4
232888,FL,ALACHUA COUNTY,0,90249.1,0,0,90249.1,112718.59,0,0,0,0,29.6517,-82.3253,Residential,Wood,4
396806,FL,ALACHUA COUNTY,0,75413.89,0,0,75413.89,54678.09,0,0,0,0,29.6517,-82.3253,Residential,Wood,4
974212,FL,ALACHUA COUNTY,0,102611.96,0,0,102611.96,131410.62,0,0,0,0,29.6517,-82.3253,Residential,Wood,4
873959,FL,ALACHUA COUNTY,0,90249.1,0,0,90249.1,62347.69,0,0,0,0,29.6517,-82.3253,Residential,Wood,4
388226,FL,ALACHUA COUNTY,0,90249.1,0,0,90249.1,102927.29,0,0,0,0,29.6517,-82.3253,Residential,Wood,4
742214,FL,ALACHUA COUNTY,0,90249.1,0,0,90249.1,113756.82,0,0,0,0,29.6517,-82.3253,Residential,Wood,4
646266,FL,ALACHUA COUNTY,0,90249.1,0,0,90249.1,92864.15,0,0,0,0,29.6517,-82.3253,Residential,Wood,4
409880,FL,ALACHUA COUNTY,0,102611.96,0,0,102611.96,94260.57,0,0,0,0,29.6517,-82.3253,Residential,Wood,4
792471,FL,ALACHUA COUNTY,0,111265.73,0,0,111265.73,157843.35,0,0,0,0,29.6517,-82.3253,Residential,Wood,4
769724,FL,ALACHUA COUNTY,0,90249.1,0,0,90249.1,72101.09,0,0,0,0,29.6517,-82.3253,Residential,Wood,4
441177,FL,ALACHUA COUNTY,0,75413.89,0,0,75413.89,78297.72,0,0,0,0,29.6517,-82.3253,Residential,Wood,4
264124,FL,ALACHUA COUNTY,0,102611.96,0,0,102611.96,126645.73,0,0,0,0,29.6517,-82.3253,Residential,Wood,4
494493,FL,ALACHUA COUNTY,0,90249.1,0,0,90249.1,89924.2,0,0,0,0,29.6517,-82.3253,Residential,Wood,4
972124,FL,ALACHUA COUNTY,0,102611.96,0,0,102611.96,107383.41,0,0,0,0,29.6517,-82.3253,Residential,Wood,4
566824,FL,ALACHUA COUNTY,0,75413.89,0,0,75413.89,65675.32,0,0,0,0,29.6517,-82.3253,Residential,Wood,4
576161,FL,ALACHUA COUNTY,0,102611.96,0,0,102611.96,158802.26,0,0,0,0,29.6517,-82.3253,Residential,Wood,4
641911,FL,ALACHUA COUNTY,0,90249.1,0,0,90249.1,145371.8,0,0,0,0,29.6517,-82.3253,Residential,Wood,4
281183,FL,ALACHUA COUNTY,0,11222.64,0,0,11222.64,9373.15,0,0,0,0,29.649963,-82.324997,Residential,Wood,1
549182,FL,ALACHUA COUNTY,0,347046.84,0,0,347046.84,413007.25,0,0,0,0,29.736725,-82.38161,Residential,Wood,4
178648,FL,ALACHUA COUNTY,4590000,4590000,4590000,4590000,4590000,7006176,0,0,0,0,29.652077,-82.340416,Commercial,Reinforced Masonry,1
341590,FL,ALACHUA COUNTY,238500,238500,238500,238500,238500,345736.76,0,0,0,0,29.6529,-82.34106,Residential,Wood,1
698723,FL,ALACHUA COUNTY,0,2197916.82,0,0,2197916.82,2971583.54,0,0,0,0,29.652081,-82.345459,Commercial,Reinforced Masonry,1
140122,FL,ALACHUA COUNTY,0,18493.2,0,18493.2,18493.2,25202.83,0,0,0,0,29.652081,-82.345459,Residential,Wood,1
788507,FL,ALACHUA COUNTY,0,9246.6,0,9246.6,9246.6,15618.62,0,0,0,0,29.65315,-82.345,Residential,Wood,1
583384,FL,ALACHUA COUNTY,0,918187.38,0,0,918187.38,991695.63,0,0,0,0,29.65315,-82.345,Residential,Masonry,1
864721,FL,ALACHUA COUNTY,0,9246.6,0,9246.6,9246.6,7972.47,0,0,0,0,29.65315,-82.345,Residential,Wood,1
425792,FL,ALACHUA COUNTY,1141380,1141380,1141380,1141380,1141380,1289243.5,0,22827.6,0,0,29.65673,-82.35052,Residential,Masonry,1
288641,FL,ALACHUA COUNTY,1011690,1011690,1011690,1011690,1011690,1638877.1,0,20233.8,0,0,29.65673,-82.35052,Residential,Masonry,1
135751,FL,ALACHUA COUNTY,188910,188910,188910,188910,188910,187428.95,0,3778.2,0,0,29.65673,-82.35052,Residential,Wood,1
929316,FL,ALACHUA COUNTY,72990,72990,72990,72990,72990,80077.33,0,1459.8,0,0,29.65673,-82.35052,Residential,Wood,1
661407,FL,ALACHUA COUNTY,72990,72990,72990,72990,72990,105522.23,0,1459.8,0,0,29.65673,-82.35052,Residential,Wood,1
354337,FL,ALACHUA COUNTY,10350,10350,10350,10350,10350,13045.93,0,207,0,0,29.65673,-82.35052,Residential,Wood,1
408695,FL,ALACHUA COUNTY,450,450,450,450,450,635.74,0,9,0,0,29.65673,-82.35052,Residential,Wood,1
146577,FL,ALACHUA COUNTY,2070,2070,2070,2070,2070,2372.16,0,41.4,0,0,29.65673,-82.35052,Residential,Wood,1
671832,FL,ALACHUA COUNTY,1800,1800,1800,1800,1800,1549.2,0,36,0,0,29.65673,-82.35052,Residential,Wood,1
518922,FL,ALACHUA COUNTY,12600,12600,12600,12600,12600,9754.92,0,252,0,0,29.65673,-82.35052,Residential,Wood,1
257977,FL,ALACHUA COUNTY,2700,2700,2700,2700,2700,2800.98,0,54,0,0,29.65673,-82.35052,Residential,Wood,1
272736,FL,ALACHUA COUNTY,484740,484740,484740,484740,484740,614262.53,0,9694.8,0,0,29.65673,-82.35052,Residential,Masonry,1
173417,FL,ALACHUA COUNTY,3825,3825,3825,3825,3825,3110.44,0,76.5,0,0,29.65673,-82.35052,Residential,Wood,1
282732,FL,ALACHUA COUNTY,3825,3825,3825,3825,3825,3542.01,0,76.5,0,0,29.65673,-82.35052,Residential,Wood,1
882954,FL,ALACHUA COUNTY,3825,3825,3825,3825,3825,4947.25,0,76.5,0,0,29.65673,-82.35052,Residential,Wood,1
972609,FL,ALACHUA COUNTY,3825,3825,3825,3825,3825,5467.27,0,76.5,0,0,29.65673,-82.35052,Residential,Wood,1
842548,FL,ALACHUA COUNTY,450,450,450,450,450,665.31,0,9,0,0,29.65673,-82.35052,Residential,Wood,1
569513,FL,ALACHUA COUNTY,450,450,450,450,450,375.67,0,9,0,0,29.65673,-82.35052,Residential,Wood,1
763515,FL,ALACHUA COUNTY,630,630,630,630,630,933.07,0,12.6,0,0,29.65673,-82.35052,Residential,Wood,1
946725,FL,ALACHUA COUNTY,720,720,720,720,720,1074.06,0,14.4,0,0,29.65673,-82.35052,Residential,Wood,1
306789,FL,ALACHUA COUNTY,0,7397.28,0,0,7397.28,7714.95,0,0,0,0,29.6526,-82.3437,Residential,Wood,4
101381,FL,ALACHUA COUNTY,186495.3,186495.3,0,0,186495.3,160628.4,0,0,0,0,29.65985,-82.470075,Residential,Wood,3
661711,FL,ALACHUA COUNTY,350100,350100,350100,350100,350100,387955.61,0,0,0,0,29.66749,-82.397,Residential,Wood,1
739879,FL,ALACHUA COUNTY,263628,263628,263628,263628,263628,420339.03,0,0,0,0,29.66601,-82.39646,Residential,Wood,1
466434,FL,ALACHUA COUNTY,0,289418.58,0,0,289418.58,297985.37,0,0,0,0,29.66881,-82.35165,Residential,Wood,1
826231,FL,ALACHUA COUNTY,12510,12510,12510,12510,12510,14596.47,0,250.2,0,0,29.68325,-82.36479,Residential,Wood,1
267760,FL,ALACHUA COUNTY,1170,1170,1170,1170,1170,962.6,0,23.4,0,0,29.68325,-82.36479,Residential,Wood,1
594777,FL,ALACHUA COUNTY,6300,6300,6300,6300,6300,8177.73,0,126,0,0,29.68325,-82.36479,Residential,Wood,1
803607,FL,ALACHUA COUNTY,2700,2700,2700,2700,2700,2311.98,0,54,0,0,29.68325,-82.36479,Residential,Wood,1
833571,FL,ALACHUA COUNTY,462690,462690,462690,462690,462690,601645.06,0,9253.8,0,0,29.68325,-82.36479,Residential,Masonry,1
875891,FL,ALACHUA COUNTY,2088,2088,2088,2088,2088,3160.34,0,0,0,0,29.68325,-82.36479,Residential,Wood,1
216251,FL,ALACHUA COUNTY,2088,2088,2088,2088,2088,2174.86,0,0,0,0,29.68325,-82.36479,Residential,Wood,1
753452,FL,ALACHUA COUNTY,2088,2088,2088,2088,2088,2392.15,0,0,0,0,29.68325,-82.36479,Residential,Wood,1
603714,FL,ALACHUA COUNTY,2088,2088,2088,2088,2088,1888.39,0,0,0,0,29.68325,-82.36479,Residential,Wood,1
112230,FL,ALACHUA COUNTY,2088,2088,2088,2088,2088,2380.72,0,0,0,0,29.68325,-82.36479,Residential,Wood,1
600066,FL,ALACHUA COUNTY,450,450,450,450,450,502.08,0,9,0,0,29.68325,-82.36479,Residential,Wood,1
478050,FL,ALACHUA COUNTY,810,810,810,810,810,1274.29,0,16.2,0,0,29.68325,-82.36479,Residential,Wood,1
226347,FL,ALACHUA COUNTY,609480,609480,609480,609480,609480,739467.46,0,12189.6,0,0,29.66047,-82.37405,Residential,Masonry,1
359369,FL,ALACHUA COUNTY,525870,525870,525870,525870,525870,494996.17,0,10517.4,0,0,29.66047,-82.37405,Residential,Masonry,1
200578,FL,ALACHUA COUNTY,98550,98550,98550,98550,98550,143332.89,0,1971,0,0,29.66047,-82.37405,Residential,Wood,1
932554,FL,ALACHUA COUNTY,57420,57420,57420,57420,57420,65204.72,0,1148.4,0,0,29.66047,-82.37405,Residential,Wood,1
473435,FL,ALACHUA COUNTY,72990,72990,72990,72990,72990,96854.81,0,1459.8,0,0,29.66047,-82.37405,Residential,Wood,1
252725,FL,ALACHUA COUNTY,72990,72990,72990,72990,72990,112717.73,0,1459.8,0,0,29.66047,-82.37405,Residential,Wood,1
537880,FL,ALACHUA COUNTY,10620,10620,10620,10620,10620,15432.86,0,212.4,0,0,29.66047,-82.37405,Residential,Wood,1
428137,FL,ALACHUA COUNTY,450,450,450,450,450,321.44,0,9,0,0,29.66047,-82.37405,Residential,Wood,1
929421,FL,ALACHUA COUNTY,450,450,450,450,450,422.38,0,9,0,0,29.66047,-82.37405,Residential,Wood,1
634984,FL,ALACHUA COUNTY,1170,1170,1170,1170,1170,1802.46,0,23.4,0,0,29.66047,-82.37405,Residential,Wood,1
638668,FL,ALACHUA COUNTY,2700,2700,2700,2700,2700,2291.89,0,54,0,0,29.66047,-82.37405,Residential,Wood,1
557196,FL,ALACHUA COUNTY,270,270,270,270,270,305.08,0,5.4,0,0,29.66047,-82.37405,Residential,Wood,1
326846,FL,ALACHUA COUNTY,3825,3825,3825,3825,3825,5022.23,0,76.5,0,0,29.66047,-82.37405,Residential,Wood,1
659309,FL,ALACHUA COUNTY,3825,3825,3825,3825,3825,4656.19,0,76.5,0,0,29.66047,-82.37405,Residential,Wood,1
616764,FL,ALACHUA COUNTY,450,450,450,450,450,511.01,0,9,0,0,29.66047,-82.37405,Residential,Wood,1
159692,FL,ALACHUA COUNTY,450,450,450,450,450,656.78,0,9,0,0,29.66047,-82.37405,Residential,Wood,1
286449,FL,ALACHUA COUNTY,6005790,6005790,6005790,6005790,6005790,7492919.7,0,120115.8,0,0,29.69727,-82.35455,Commercial,Reinforced Masonry,3
358366,FL,ALACHUA COUNTY,4977540,4977540,4977540,4977540,4977540,6753526.27,0,99550.8,0,0,29.69727,-82.35455,Commercial,Reinforced Masonry,3
191070,FL,ALACHUA COUNTY,2575440,2575440,2575440,2575440,2575440,2320471.44,0,51508.8,0,0,29.69727,-82.35455,Commercial,Reinforced Masonry,3
905890,FL,ALACHUA COUNTY,72990,72990,72990,72990,72990,57921.73,0,1459.8,0,0,29.69727,-82.35455,Residential,Wood,3
635426,FL,ALACHUA COUNTY,450,450,450,450,450,330.75,0,9,0,0,29.69727,-82.35455,Residential,Wood,3
467832,FL,ALACHUA COUNTY,450,450,450,450,450,473.33,0,9,0,0,29.69727,-82.35455,Residential,Wood,3
449881,FL,ALACHUA COUNTY,1800,1800,1800,1800,1800,2787.05,0,36,0,0,29.69727,-82.35455,Residential,Wood,3
695557,FL,ALACHUA COUNTY,6300,6300,6300,6300,6300,8670.94,0,126,0,0,29.69727,-82.35455,Residential,Wood,3
797867,FL,ALACHUA COUNTY,270,270,270,270,270,328.54,0,5.4,0,0,29.69727,-82.35455,Residential,Wood,3
302811,FL,ALACHUA COUNTY,5220,5220,5220,5220,5220,4397.33,0,104.4,0,0,29.69727,-82.35455,Residential,Wood,3
674310,FL,ALACHUA COUNTY,1800,1800,1800,1800,1800,2806.02,0,36,0,0,29.69727,-82.35455,Residential,Wood,3
965749,FL,ALACHUA COUNTY,720,720,720,720,720,680.42,0,14.4,0,0,29.69727,-82.35455,Residential,Wood,3
620591,FL,ALACHUA COUNTY,72783,72783,72783,72783,72783,101770.72,0,0,0,0,29.66433,-82.37083,Residential,Wood,1
800843,FL,ALACHUA COUNTY,484605,484605,484605,484605,484605,470891.65,0,9692.1,0,0,29.66433,-82.37083,Residential,Masonry,1
591840,FL,ALACHUA COUNTY,356697,356697,356697,356697,356697,298500.81,0,0,0,0,29.66433,-82.37083,Residential,Wood,1
546524,FL,ALACHUA COUNTY,234864,234864,234864,234864,234864,260916.99,0,0,0,0,29.66433,-82.37083,Residential,Wood,1
778761,FL,ALACHUA COUNTY,786114,786114,786114,786114,786114,1065560.23,0,0,0,0,29.66433,-82.37083,Residential,Masonry,1
697309,FL,ALACHUA COUNTY,4950,4950,4950,4950,4950,6483.85,0,99,0,0,29.66433,-82.37083,Residential,Wood,1
259672,FL,ALACHUA COUNTY,72990,72990,72990,72990,72990,85513.92,0,1459.8,0,0,29.66433,-82.37083,Residential,Wood,1
673241,FL,ALACHUA COUNTY,72990,72990,72990,72990,72990,64667.1,0,1459.8,0,0,29.66433,-82.37083,Residential,Wood,1
811376,FL,ALACHUA COUNTY,450,450,450,450,450,684.09,0,9,0,0,29.66433,-82.37083,Residential,Wood,1
417110,FL,ALACHUA COUNTY,450,450,450,450,450,435.77,0,9,0,0,29.66433,-82.37083,Residential,Wood,1
242390,FL,ALACHUA COUNTY,1800,1800,1800,1800,1800,2386.13,0,36,0,0,29.66433,-82.37083,Residential,Wood,1
106068,FL,ALACHUA COUNTY,450,450,450,450,450,529.95,0,9,0,0,29.66433,-82.37083,Residential,Wood,1
709190,FL,ALACHUA COUNTY,450,450,450,450,450,394.62,0,9,0,0,29.66433,-82.37083,Residential,Wood,1
821777,FL,ALACHUA COUNTY,2700,2700,2700,2700,2700,1978.02,0,54,0,0,29.66433,-82.37083,Residential,Wood,1
723156,FL,ALACHUA COUNTY,810,810,810,810,810,674.22,0,16.2,0,0,29.66433,-82.37083,Residential,Wood,1
